itemId,Nama Barang,Harga,Terjual,Review,Rating
8124758227,Consina Light Wallet 102 Dompet,95000,0,,
1513618563,Consina Corvara Celana Pendek Gunung Outdoor Hiking Travelling Quickdry Semi Stretch Kuat Mudah Kering Woman Series,345000,0,3,2.3333333333333335
831930270,Botol Minum Tumbler Original National Geographic | Outdoor Hiking Camping Sport Bottle 750ml,171500,0,13,5.0
7363538360,Consina HMS Nut Screw Carabiner Climbing Safety,162000,0,,
7541858807,CONSINA AVATAR ON TAS SELEMPANG LAPTOP URBAN,265000,0,1,5.0
7363456866,Consina Tanggo Snap Hook Climbing Safety,324000,0,,
7363572007,Consina HMS Screw Carabiner Climbing Safety,162000,0,,
7363570572,Consina Hook 2 Hook Coil Tether Carabiner Climbing Safety,405000,0,,
7363538749,Consina Willy Large Autolock Carabiner Climbing Safety,189000,0,,
6998828065,Consina Saint-Pete Slingbag/Tas slempang pria/wanita,295000,0,,
7363504535,Consina TOM Screwgate Oval Carabiner | Karabiner Alat Panjat Tebing Outdoor Rescue Climbing Safety,162000,0,,
5794078759,Consina Camping Alumunium Table,550000,0,1,5.0
650728577,Consina Kacamata BP 6050 Sunggales  Lensa Polarized Pria/Wanita,320000,0,2,5.0
112850831,Consina Ransel Capertee 35 Liter Included Rain Cover,425000,0,430,4.813953488372093
2299142167,Consina Bike Stem Tas Stang Handlebar Sepeda Gowes Bisa Jadi Sling Bag,210000,0,6,5.0
8084760710,CONSINA DAYPACK ZURICH RANSEL LAPTOP TRAVEL 15 INC,495000,0,2,5.0
359371358,Consina Daylite Tas Selempang,225000,0,36,4.609756097560975
8124748491,Consina Light Wallet 104 Dompet,120000,0,2,3.5
7698860371,CONSINA T-SHIRT 149 KAOS OUTDOOR,110000,0,18,4.833333333333333
588160132,Consina Palopo Tas Ransel Laptop Pria Dengan Rain Cover,345000,0,115,4.921739130434783
7116866409,Consina Chair Alloy Steel&Oxford Kursi Camping Lipat,395000,0,,
6516112656,Consina Trentino Kemeja Pria Lengan Panjang/ Kemeja Lapangan/ Quick Dry,295000,0,7,5.0
413277294,Consina Milford Jaket Gunung Wanita Waterproof,395000,0,174,4.931034482758621
3321678653,Consina Bicycle Vest Rompi Sepeda Gowes Bike Bicycle,249600,0,7,5.0
8253526884,Consina Trail Run Hydropack Vest Outdoor Gunung Hiking | Rompi Lari Running Ultra,299000,0,,
8292936066,Consina Colombus Kursi Lipat Sandaran Adustable | Camping Outdoor Campervan Outbound,495000,0,,
537918935,Consina Bosnik 2 Tas Ransel Laptop Pria/Wanita,293250,0,86,4.853801169590644
7705430839,Consina Groveland Kemeja Pria/Wanita Lengan Panjang/Kemeja Lapangan/Quick Dry,345000,0,,
2202588941,Consina Shifter Tas Pinggang Sepeda Unisex,230100,0,6,5.0
5129696598,Consina Mandalika Sandal Gunung Super Ringan Wanita Perempuan,175000,0,24,4.666666666666667
8291224808,Consina Alloy Table Meja Lipat Camping Outdoor| Outbound Campervan,1450000,0,,
460928946,Consina  Women Series Costila Jaket Gunung Wanita,445000,0,11,4.875
391274554,Consina Andalucia Tas Ransel 20l,225000,0,23,4.840909090909091
8299014322,Consina Mont Blanc 30L Ransel Gunung Hiking Outdoor Trekking,595000,0,,
8259745000,Consina BBQ Grill 02 Alat Panggang Lipat Portable,645000,0,,
1014576800,Consina Colosseum Tas Bahu Selempang Urban Sling Bag Postman Unisex,207000,0,3,5.0
655608362,Consina Dompet Cards Wallet 012,195000,0,9,4.176470588235294
430093416,Consina Sawarna Sandal Gunung Wanita Ultra Light,275000,0,209,4.751196172248804
8190652273,CONSINA VENIAL 30L RANSEL GUNUNG TRAVEL OUTDOOR,420750,0,3,5.0
6113674422,Consina Footrest Kursi Camping Lipat NG,525000,0,9,4.555555555555555
4700002704,Consina Ransel White Sands 30Liter Included Rain Cover,395000,0,22,4.7727272727272725
8302836856,Consina Techno Tas Selempang | Sling Bag Outdoor Urban,245000,0,,
8292840759,Consina Oversize T Shirt Kaos Outdoor Urban | Bahan Premium Bycel Gramasi 250Gr,160000,0,,
8292868492,Consina Kursi Lipat Wood Chair Camping Kayu Canvas | Camper Van Outdoor Outbound Gunung,665000,0,,
8190734583,CONSINA COOKING SET CAMPING DS-700,600000,0,,
8262574275,CONSINA DOMINICA TRAVEL DUFFLE BAG TAS JINJING | BISA JADI SELEMPANG SLING BAG,475000,0,,
8132456386,CONSINA GERLA RANSEL LAPTOP TRAVEL,425000,0,6,5.0
1473328388,Consina Basel 15L Tas Ransel Unisex,575000,0,52,4.769230769230769
7954272370,Consina Equipment Medium Tas Slempang Hand Bag,165000,0,1,5.0
7203758950,Consina Metrocity Jaket Urban,295000,0,5,5.0
8259784332,Consina BBQ Grill 03 Alat Panggang Lipat Portable,425000,0,,
8244502160,CONSINA SLING MOUNT TUNDRA SENDAL GUNUNG,215000,0,,
7363172616,Consina TOM Snap Bent Gate Carabiner | Karabiner Alat Panjat Tebing Outdoor Rescue Climbing Safety,118800,0,4,5.0
